frame_idx,n_tracked,n_moving,consensus_dx,consensus_dy,consensus_dist,latency_ms
165,9,0,0.000,0.000,0.000,1.2
166,9,0,0.000,0.000,0.000,1.4
167,9,0,0.000,0.000,0.000,0.9
168,9,0,0.000,0.000,0.000,0.8
169,9,0,0.000,0.000,0.000,0.9
170,9,0,0.000,0.000,0.000,1.5
171,9,0,0.000,0.000,0.000,0.9
172,9,0,0.000,0.000,0.000,0.9
173,8,4,-0.880,-0.581,1.055,1.3
174,8,1,-0.560,-0.846,1.014,1.0
175,8,0,0.000,0.000,0.000,1.3
176,8,0,0.000,0.000,0.000,1.0
177,8,0,0.000,0.000,0.000,0.8
178,8,0,0.000,0.000,0.000,1.0
179,8,1,-0.414,-0.797,0.898,1.1
180,9,0,0.000,0.000,0.000,118.1
181,9,0,0.000,0.000,0.000,0.9
182,9,0,0.000,0.000,0.000,0.8
183,9,0,0.000,0.000,0.000,0.9
184,9,0,0.000,0.000,0.000,1.0
185,9,0,0.000,0.000,0.000,0.9
186,9,0,0.000,0.000,0.000,1.0
187,9,0,0.000,0.000,0.000,0.9
188,9,2,-0.964,-0.559,1.115,1.4
189,9,0,0.000,0.000,0.000,0.8
190,9,0,0.000,0.000,0.000,1.0
191,9,0,0.000,0.000,0.000,1.0
192,9,0,0.000,0.000,0.000,1.0
193,9,0,0.000,0.000,0.000,1.0
194,9,0,0.000,0.000,0.000,1.2
195,9,0,0.000,0.000,0.000,1.1
196,9,3,-0.898,-0.017,0.898,1.3
197,9,0,0.000,0.000,0.000,1.2
198,9,0,0.000,0.000,0.000,1.0
199,9,0,0.000,0.000,0.000,1.0
200,9,0,0.000,0.000,0.000,1.0
201,9,0,0.000,0.000,0.000,1.3
202,9,0,0.000,0.000,0.000,1.1
203,9,0,0.000,0.000,0.000,0.8
204,9,1,-0.801,-0.817,1.144,0.8
205,9,0,0.000,0.000,0.000,0.9
206,9,0,0.000,0.000,0.000,1.0
207,9,0,0.000,0.000,0.000,0.9
208,9,0,0.000,0.000,0.000,0.9
209,9,0,0.000,0.000,0.000,0.8
210,9,0,0.000,0.000,0.000,1.0
211,9,0,0.000,0.000,0.000,1.3
212,9,0,0.000,0.000,0.000,1.0
213,9,0,0.000,0.000,0.000,0.9
214,9,0,0.000,0.000,0.000,1.1
215,9,0,0.000,0.000,0.000,0.9
216,9,0,0.000,0.000,0.000,0.9
217,9,0,0.000,0.000,0.000,0.9
218,9,0,0.000,0.000,0.000,0.8
219,9,0,0.000,0.000,0.000,1.0
220,9,3,-0.861,-0.304,0.913,1.3
221,9,0,0.000,0.000,0.000,0.9
222,9,0,0.000,0.000,0.000,1.0
223,9,0,0.000,0.000,0.000,0.9
224,9,1,-0.681,-0.752,1.015,1.2
225,9,0,0.000,0.000,0.000,0.9
226,9,0,0.000,0.000,0.000,1.2
227,9,0,0.000,0.000,0.000,1.1
228,9,3,-0.914,-0.683,1.141,1.3
229,9,0,0.000,0.000,0.000,0.9
230,9,0,0.000,0.000,0.000,1.0
231,9,0,0.000,0.000,0.000,0.9
232,9,0,0.000,0.000,0.000,0.9
233,9,0,0.000,0.000,0.000,1.7
234,9,0,0.000,0.000,0.000,1.0
235,9,0,0.000,0.000,0.000,1.2
236,9,1,-0.900,0.020,0.900,0.8
237,9,0,0.000,0.000,0.000,0.9
238,9,0,0.000,0.000,0.000,0.8
239,9,0,0.000,0.000,0.000,0.9
240,10,0,0.000,0.000,0.000,105.6
241,10,0,0.000,0.000,0.000,0.8
242,10,0,0.000,0.000,0.000,0.7
243,10,0,0.000,0.000,0.000,1.1
244,10,1,-0.571,-0.819,0.999,1.0
245,10,0,0.000,0.000,0.000,1.0
246,10,0,0.000,0.000,0.000,0.8
247,10,0,0.000,0.000,0.000,1.1
248,10,0,0.000,0.000,0.000,1.1
249,10,0,0.000,0.000,0.000,1.0
250,10,0,0.000,0.000,0.000,1.1
251,10,0,0.000,0.000,0.000,0.9
252,10,2,-1.024,-0.442,1.116,1.1
253,10,0,0.000,0.000,0.000,0.8
254,10,0,0.000,0.000,0.000,0.8
255,10,0,0.000,0.000,0.000,0.9
256,10,0,0.000,0.000,0.000,0.9
257,10,0,0.000,0.000,0.000,1.0
258,10,0,0.000,0.000,0.000,1.0
259,10,0,0.000,0.000,0.000,1.0
260,10,2,-0.786,-0.261,0.828,1.1
261,10,0,0.000,0.000,0.000,1.0
262,10,0,0.000,0.000,0.000,0.9
263,10,0,0.000,0.000,0.000,0.9
264,10,0,0.000,0.000,0.000,0.9
265,10,0,0.000,0.000,0.000,0.9
266,10,0,0.000,0.000,0.000,0.9
267,10,0,0.000,0.000,0.000,1.1
268,10,0,0.000,0.000,0.000,1.3
269,10,0,0.000,0.000,0.000,1.0
270,10,0,0.000,0.000,0.000,0.9
271,10,0,0.000,0.000,0.000,0.8
272,10,0,0.000,0.000,0.000,0.9
273,10,0,0.000,0.000,0.000,1.1
274,10,1,-0.300,-0.872,0.922,1.1
275,10,0,0.000,0.000,0.000,1.1
276,10,4,-0.855,-0.461,0.972,1.3
277,10,0,0.000,0.000,0.000,0.9
278,10,0,0.000,0.000,0.000,1.0
279,10,0,0.000,0.000,0.000,1.0
280,10,0,0.000,0.000,0.000,1.0
281,10,0,0.000,0.000,0.000,1.5
282,10,0,0.000,0.000,0.000,1.1
283,10,0,0.000,0.000,0.000,1.2
284,10,4,-0.795,-0.491,0.934,1.2
285,10,0,0.000,0.000,0.000,0.9
286,10,0,0.000,0.000,0.000,1.0
287,10,0,0.000,0.000,0.000,0.9
288,10,0,0.000,0.000,0.000,0.9
289,10,0,0.000,0.000,0.000,1.0
290,10,0,0.000,0.000,0.000,1.2
291,10,1,-0.257,-0.762,0.804,1.1
292,10,0,0.000,0.000,0.000,1.1
293,10,0,0.000,0.000,0.000,0.9
294,10,0,0.000,0.000,0.000,1.0
295,10,0,0.000,0.000,0.000,1.3
296,10,0,0.000,0.000,0.000,1.1
297,10,0,0.000,0.000,0.000,1.1
298,10,0,0.000,0.000,0.000,1.0
299,10,0,0.000,0.000,0.000,1.0
