frame_idx,n_tracked,n_moving,consensus_dx,consensus_dy,consensus_dist,latency_ms
222,6,0,0.000,0.000,0.000,1.0
223,6,0,0.000,0.000,0.000,1.1
224,6,0,0.000,0.000,0.000,1.1
225,6,0,0.000,0.000,0.000,1.1
226,6,0,0.000,0.000,0.000,0.9
227,6,0,0.000,0.000,0.000,1.0
228,6,0,0.000,0.000,0.000,0.9
229,6,0,0.000,0.000,0.000,1.4
230,6,0,0.000,0.000,0.000,1.0
231,6,0,0.000,0.000,0.000,0.9
232,6,0,0.000,0.000,0.000,0.9
233,6,0,0.000,0.000,0.000,0.9
234,6,0,0.000,0.000,0.000,1.2
235,6,0,0.000,0.000,0.000,1.3
236,6,0,0.000,0.000,0.000,0.9
237,6,0,0.000,0.000,0.000,0.9
238,6,0,0.000,0.000,0.000,0.8
239,6,0,0.000,0.000,0.000,0.8
240,6,0,0.000,0.000,0.000,0.9
241,6,0,0.000,0.000,0.000,0.8
242,6,0,0.000,0.000,0.000,1.6
243,6,0,0.000,0.000,0.000,1.0
244,6,0,0.000,0.000,0.000,1.2
245,6,0,0.000,0.000,0.000,1.2
246,6,0,0.000,0.000,0.000,1.0
247,6,0,0.000,0.000,0.000,1.2
248,6,0,0.000,0.000,0.000,0.9
249,6,0,0.000,0.000,0.000,0.9
250,6,0,0.000,0.000,0.000,1.2
251,6,0,0.000,0.000,0.000,0.8
252,6,0,0.000,0.000,0.000,0.8
253,6,0,0.000,0.000,0.000,1.3
254,6,0,0.000,0.000,0.000,1.0
255,6,0,0.000,0.000,0.000,1.3
256,6,0,0.000,0.000,0.000,0.9
257,6,0,0.000,0.000,0.000,0.8
258,6,0,0.000,0.000,0.000,0.9
259,6,0,0.000,0.000,0.000,0.8
260,6,0,0.000,0.000,0.000,1.0
261,6,0,0.000,0.000,0.000,1.5
262,6,0,0.000,0.000,0.000,1.0
263,6,0,0.000,0.000,0.000,0.9
264,6,0,0.000,0.000,0.000,1.0
265,6,0,0.000,0.000,0.000,1.0
266,6,0,0.000,0.000,0.000,1.1
267,6,0,0.000,0.000,0.000,0.9
268,6,0,0.000,0.000,0.000,1.1
269,6,0,0.000,0.000,0.000,1.3
270,6,0,0.000,0.000,0.000,1.0
271,6,0,0.000,0.000,0.000,0.9
272,6,0,0.000,0.000,0.000,0.9
273,6,0,0.000,0.000,0.000,0.9
274,6,0,0.000,0.000,0.000,1.0
275,6,0,0.000,0.000,0.000,1.1
276,6,0,0.000,0.000,0.000,1.3
277,6,0,0.000,0.000,0.000,1.2
278,6,0,0.000,0.000,0.000,1.2
279,6,0,0.000,0.000,0.000,1.0
280,6,0,0.000,0.000,0.000,0.8
281,6,0,0.000,0.000,0.000,0.7
282,6,0,0.000,0.000,0.000,0.8
283,6,0,0.000,0.000,0.000,0.9
284,6,0,0.000,0.000,0.000,1.2
285,6,0,0.000,0.000,0.000,0.9
286,6,0,0.000,0.000,0.000,1.3
287,6,0,0.000,0.000,0.000,1.0
288,6,0,0.000,0.000,0.000,0.8
289,6,0,0.000,0.000,0.000,1.1
290,6,0,0.000,0.000,0.000,1.4
291,6,0,0.000,0.000,0.000,0.8
292,6,0,0.000,0.000,0.000,0.9
293,6,0,0.000,0.000,0.000,1.1
294,6,0,0.000,0.000,0.000,1.4
295,6,0,0.000,0.000,0.000,0.9
296,6,0,0.000,0.000,0.000,0.9
297,6,0,0.000,0.000,0.000,1.1
298,6,0,0.000,0.000,0.000,0.8
299,6,0,0.000,0.000,0.000,0.9
300,6,0,0.000,0.000,0.000,0.9
301,6,0,0.000,0.000,0.000,0.9
302,6,0,0.000,0.000,0.000,1.2
303,6,0,0.000,0.000,0.000,1.0
304,6,0,0.000,0.000,0.000,0.8
305,6,0,0.000,0.000,0.000,0.9
306,6,0,0.000,0.000,0.000,0.9
307,6,0,0.000,0.000,0.000,0.9
308,6,0,0.000,0.000,0.000,1.4
309,6,0,0.000,0.000,0.000,0.8
310,6,0,0.000,0.000,0.000,1.0
311,6,0,0.000,0.000,0.000,0.9
312,6,0,0.000,0.000,0.000,0.9
313,6,0,0.000,0.000,0.000,1.0
314,6,0,0.000,0.000,0.000,1.0
315,6,0,0.000,0.000,0.000,1.0
316,6,0,0.000,0.000,0.000,1.0
317,6,0,0.000,0.000,0.000,1.1
318,6,0,0.000,0.000,0.000,1.1
319,6,0,0.000,0.000,0.000,0.9
320,6,0,0.000,0.000,0.000,1.4
321,6,0,0.000,0.000,0.000,0.8
322,6,0,0.000,0.000,0.000,0.7
323,6,0,0.000,0.000,0.000,0.8
324,6,0,0.000,0.000,0.000,0.8
325,0,0,0.000,0.000,0.000,1.4
326,4,0,0.000,0.000,0.000,123.3
327,4,0,0.000,0.000,0.000,0.8
328,3,0,0.000,0.000,0.000,1.4
329,3,1,0.576,-0.050,0.578,0.9
330,3,0,0.000,0.000,0.000,0.8
331,3,0,0.000,0.000,0.000,0.9
332,3,0,0.000,0.000,0.000,0.9
333,3,0,0.000,0.000,0.000,1.0
334,3,0,0.000,0.000,0.000,1.0
335,3,0,0.000,0.000,0.000,1.4
336,3,1,0.432,0.057,0.436,0.8
337,3,0,0.000,0.000,0.000,0.8
338,3,0,0.000,0.000,0.000,0.8
339,3,1,0.357,0.000,0.357,0.9
340,3,0,0.000,0.000,0.000,1.2
341,3,0,0.000,0.000,0.000,1.3
342,3,0,0.000,0.000,0.000,0.8
343,3,0,0.000,0.000,0.000,1.1
344,3,0,0.000,0.000,0.000,1.2
345,3,0,0.000,0.000,0.000,0.8
346,3,1,0.433,-0.032,0.434,1.5
347,2,1,0.372,-0.021,0.372,1.1
348,2,0,0.000,0.000,0.000,1.0
349,2,0,0.000,0.000,0.000,0.9
350,2,0,0.000,0.000,0.000,0.8
351,2,0,0.000,0.000,0.000,0.8
352,2,1,0.332,0.102,0.347,1.2
353,2,0,0.000,0.000,0.000,0.9
354,2,0,0.000,0.000,0.000,0.9
355,2,0,0.000,0.000,0.000,1.2
356,2,0,0.000,0.000,0.000,0.8
357,2,0,0.000,0.000,0.000,0.8
358,2,0,0.000,0.000,0.000,0.9
359,2,2,0.349,0.028,0.350,9.7
360,1,1,0.535,0.110,0.546,1.2
361,2,0,0.000,0.000,0.000,128.9
362,2,0,0.000,0.000,0.000,0.9
363,2,0,0.000,0.000,0.000,0.9
364,2,1,0.303,-0.065,0.310,0.8
365,2,0,0.000,0.000,0.000,0.9
366,2,0,0.000,0.000,0.000,1.0
367,2,0,0.000,0.000,0.000,1.0
368,2,0,0.000,0.000,0.000,0.9
369,2,0,0.000,0.000,0.000,1.2
370,2,0,0.000,0.000,0.000,1.1
371,2,0,0.000,0.000,0.000,0.9
372,2,0,0.000,0.000,0.000,0.7
373,2,0,0.000,0.000,0.000,0.7
374,2,0,0.000,0.000,0.000,0.9
375,2,0,0.000,0.000,0.000,1.3
376,2,0,0.000,0.000,0.000,0.8
377,2,0,0.000,0.000,0.000,0.9
378,2,0,0.000,0.000,0.000,1.4
379,2,0,0.000,0.000,0.000,1.0
380,2,0,0.000,0.000,0.000,0.9
381,2,0,0.000,0.000,0.000,0.8
382,2,0,0.000,0.000,0.000,0.8
383,2,0,0.000,0.000,0.000,0.9
384,2,0,0.000,0.000,0.000,0.8
385,2,0,0.000,0.000,0.000,1.1
386,2,0,0.000,0.000,0.000,0.9
387,2,0,0.000,0.000,0.000,0.9
388,2,0,0.000,0.000,0.000,1.0
389,2,0,0.000,0.000,0.000,1.0
390,2,0,0.000,0.000,0.000,0.9
391,2,0,0.000,0.000,0.000,1.0
392,2,1,0.306,-0.051,0.311,1.1
393,2,0,0.000,0.000,0.000,0.8
394,2,0,0.000,0.000,0.000,0.8
395,2,0,0.000,0.000,0.000,0.9
396,2,0,0.000,0.000,0.000,1.3
397,2,0,0.000,0.000,0.000,0.8
398,2,0,0.000,0.000,0.000,0.9
399,2,0,0.000,0.000,0.000,0.7
400,2,0,0.000,0.000,0.000,0.8
401,2,0,0.000,0.000,0.000,1.0
402,2,0,0.000,0.000,0.000,0.9
403,2,0,0.000,0.000,0.000,0.9
404,2,1,0.417,-0.032,0.418,0.9
405,2,0,0.000,0.000,0.000,0.7
406,2,1,0.330,-0.042,0.332,0.8
407,2,0,0.000,0.000,0.000,0.8
408,2,0,0.000,0.000,0.000,0.8
409,2,0,0.000,0.000,0.000,1.0
410,2,0,0.000,0.000,0.000,1.1
411,2,1,0.309,0.049,0.313,0.8
412,2,0,0.000,0.000,0.000,1.0
413,2,0,0.000,0.000,0.000,0.9
414,2,1,0.377,0.033,0.379,0.8
415,2,0,0.000,0.000,0.000,1.0
416,2,1,0.320,-0.048,0.324,0.9
417,2,0,0.000,0.000,0.000,0.8
418,2,0,0.000,0.000,0.000,0.8
419,2,0,0.000,0.000,0.000,0.9
420,2,1,0.306,-0.055,0.311,1.2
421,2,0,0.000,0.000,0.000,0.8
422,2,1,0.430,-0.053,0.433,0.8
423,2,0,0.000,0.000,0.000,0.9
424,2,0,0.000,0.000,0.000,1.0
425,2,0,0.000,0.000,0.000,0.9
426,2,1,0.533,-0.155,0.555,1.0
427,2,0,0.000,0.000,0.000,1.0
428,2,0,0.000,0.000,0.000,0.9
429,2,0,0.000,0.000,0.000,1.0
430,2,0,0.000,0.000,0.000,1.0
431,2,0,0.000,0.000,0.000,0.9
432,2,1,0.424,-0.021,0.424,0.8
433,2,0,0.000,0.000,0.000,0.9
434,2,1,0.369,-0.039,0.371,1.2
435,2,0,0.000,0.000,0.000,1.0
436,2,0,0.000,0.000,0.000,0.9
437,2,1,0.414,-0.072,0.420,1.3
438,2,0,0.000,0.000,0.000,1.0
439,2,0,0.000,0.000,0.000,1.0
440,2,0,0.000,0.000,0.000,1.0
441,2,0,0.000,0.000,0.000,0.9
442,2,1,0.686,-0.052,0.688,0.7
443,2,0,0.000,0.000,0.000,0.7
444,2,0,0.000,0.000,0.000,0.8
445,2,1,0.437,0.028,0.437,0.8
446,2,1,0.358,-0.062,0.363,1.5
447,2,0,0.000,0.000,0.000,0.9
448,2,0,0.000,0.000,0.000,0.9
449,2,0,0.000,0.000,0.000,1.0
450,2,1,0.365,-0.056,0.369,0.8
451,2,0,0.000,0.000,0.000,0.8
452,2,1,0.315,-0.007,0.315,0.9
453,2,0,0.000,0.000,0.000,0.9
454,2,0,0.000,0.000,0.000,1.1
455,2,1,0.474,-0.135,0.493,1.2
456,2,0,0.000,0.000,0.000,1.0
457,2,0,0.000,0.000,0.000,0.8
458,2,1,0.321,-0.049,0.325,1.1
459,2,1,0.401,-0.013,0.401,1.4
460,2,0,0.000,0.000,0.000,0.8
461,2,0,0.000,0.000,0.000,1.0
462,2,1,0.375,-0.036,0.377,0.9
463,2,0,0.000,0.000,0.000,1.2
464,2,0,0.000,0.000,0.000,0.9
465,2,1,0.415,-0.076,0.422,0.8
466,2,0,0.000,0.000,0.000,1.1
467,2,1,0.311,-0.055,0.316,0.9
468,2,0,0.000,0.000,0.000,1.2
469,2,0,0.000,0.000,0.000,0.9
470,2,1,0.339,-0.006,0.339,1.6
471,2,0,0.000,0.000,0.000,0.9
472,2,0,0.000,0.000,0.000,0.9
473,2,1,0.413,-0.044,0.415,1.0
474,2,0,0.000,0.000,0.000,1.5
475,2,0,0.000,0.000,0.000,1.0
476,2,0,0.000,0.000,0.000,0.8
477,2,0,0.000,0.000,0.000,1.0
478,2,0,0.000,0.000,0.000,0.7
479,2,0,0.000,0.000,0.000,0.8
480,2,1,0.529,0.057,0.532,1.3
481,2,0,0.000,0.000,0.000,1.1
482,2,0,0.000,0.000,0.000,0.8
483,2,0,0.000,0.000,0.000,0.8
484,2,0,0.000,0.000,0.000,0.7
485,2,0,0.000,0.000,0.000,1.2
486,2,1,0.561,-0.093,0.569,1.3
487,2,0,0.000,0.000,0.000,0.9
488,2,1,0.387,-0.060,0.391,1.1
489,2,0,0.000,0.000,0.000,1.3
490,2,0,0.000,0.000,0.000,0.9
491,2,0,0.000,0.000,0.000,0.8
492,2,0,0.000,0.000,0.000,0.9
493,2,1,0.445,-0.062,0.450,1.4
494,2,0,0.000,0.000,0.000,1.2
495,2,1,0.348,-0.036,0.349,0.9
496,2,0,0.000,0.000,0.000,0.9
497,2,0,0.000,0.000,0.000,0.8
498,1,0,0.000,0.000,0.000,0.9
499,1,0,0.000,0.000,0.000,116.6
