frame_idx,n_tracked,n_moving,consensus_dx,consensus_dy,consensus_dist,latency_ms
223,9,0,0.000,0.000,0.000,0.9
224,9,1,-0.681,-0.752,1.015,1.2
225,9,0,0.000,0.000,0.000,1.0
226,9,0,0.000,0.000,0.000,0.8
227,9,0,0.000,0.000,0.000,1.5
228,9,3,-0.914,-0.683,1.141,1.3
229,9,0,0.000,0.000,0.000,1.3
230,9,0,0.000,0.000,0.000,1.1
231,9,0,0.000,0.000,0.000,1.1
232,9,0,0.000,0.000,0.000,1.2
233,9,0,0.000,0.000,0.000,1.3
234,9,0,0.000,0.000,0.000,1.0
235,9,0,0.000,0.000,0.000,0.9
236,9,1,-0.900,0.020,0.900,0.9
237,9,0,0.000,0.000,0.000,0.9
238,9,0,0.000,0.000,0.000,1.0
239,9,0,0.000,0.000,0.000,0.8
240,10,0,0.000,0.000,0.000,108.2
241,10,0,0.000,0.000,0.000,1.0
242,10,0,0.000,0.000,0.000,0.9
243,10,0,0.000,0.000,0.000,0.8
244,10,1,-0.571,-0.819,0.999,0.8
245,10,0,0.000,0.000,0.000,0.9
246,10,0,0.000,0.000,0.000,0.9
247,10,0,0.000,0.000,0.000,0.9
248,10,0,0.000,0.000,0.000,1.4
249,10,0,0.000,0.000,0.000,1.1
250,10,0,0.000,0.000,0.000,0.8
251,10,0,0.000,0.000,0.000,0.9
252,10,2,-1.024,-0.442,1.116,1.2
253,10,0,0.000,0.000,0.000,1.0
254,10,0,0.000,0.000,0.000,0.9
255,10,0,0.000,0.000,0.000,1.0
256,10,0,0.000,0.000,0.000,1.0
257,10,0,0.000,0.000,0.000,1.0
258,10,0,0.000,0.000,0.000,1.0
259,10,0,0.000,0.000,0.000,1.0
260,10,2,-0.786,-0.261,0.828,1.1
261,10,0,0.000,0.000,0.000,0.8
262,10,0,0.000,0.000,0.000,0.9
263,10,0,0.000,0.000,0.000,1.0
264,10,0,0.000,0.000,0.000,0.9
265,10,0,0.000,0.000,0.000,0.9
266,10,0,0.000,0.000,0.000,1.4
267,10,0,0.000,0.000,0.000,0.9
268,10,0,0.000,0.000,0.000,1.0
269,10,0,0.000,0.000,0.000,0.8
270,10,0,0.000,0.000,0.000,1.2
271,10,0,0.000,0.000,0.000,1.2
272,10,0,0.000,0.000,0.000,0.9
273,10,0,0.000,0.000,0.000,1.2
274,10,1,-0.300,-0.872,0.922,1.2
275,10,0,0.000,0.000,0.000,1.3
276,10,4,-0.855,-0.461,0.972,1.3
277,10,0,0.000,0.000,0.000,1.3
278,10,0,0.000,0.000,0.000,1.3
279,10,0,0.000,0.000,0.000,1.0
280,10,0,0.000,0.000,0.000,0.9
281,10,0,0.000,0.000,0.000,0.9
282,10,0,0.000,0.000,0.000,1.0
283,10,0,0.000,0.000,0.000,1.0
284,10,4,-0.795,-0.491,0.934,1.2
285,10,0,0.000,0.000,0.000,0.9
286,10,0,0.000,0.000,0.000,1.2
287,10,0,0.000,0.000,0.000,0.9
288,10,0,0.000,0.000,0.000,1.0
289,10,0,0.000,0.000,0.000,0.9
290,10,0,0.000,0.000,0.000,0.8
291,10,1,-0.257,-0.762,0.804,0.8
292,10,0,0.000,0.000,0.000,0.8
293,10,0,0.000,0.000,0.000,0.9
294,10,0,0.000,0.000,0.000,1.0
295,10,0,0.000,0.000,0.000,1.0
296,10,0,0.000,0.000,0.000,0.9
297,10,0,0.000,0.000,0.000,1.1
298,10,0,0.000,0.000,0.000,1.0
299,10,0,0.000,0.000,0.000,0.9
300,12,0,0.000,0.000,0.000,104.2
301,12,0,0.000,0.000,0.000,1.0
302,12,0,0.000,0.000,0.000,1.2
303,12,3,-0.883,-0.044,0.884,1.2
304,12,0,0.000,0.000,0.000,0.9
305,12,0,0.000,0.000,0.000,1.0
306,12,0,0.000,0.000,0.000,0.9
307,12,0,0.000,0.000,0.000,1.0
308,12,0,0.000,0.000,0.000,0.8
309,12,0,0.000,0.000,0.000,0.9
310,12,0,0.000,0.000,0.000,0.8
311,12,0,0.000,0.000,0.000,1.2
312,12,0,0.000,0.000,0.000,1.4
313,12,0,0.000,0.000,0.000,1.0
314,12,0,0.000,0.000,0.000,0.7
315,12,0,0.000,0.000,0.000,0.9
316,12,0,0.000,0.000,0.000,0.8
317,12,0,0.000,0.000,0.000,1.1
318,12,0,0.000,0.000,0.000,0.9
319,12,0,0.000,0.000,0.000,1.0
320,12,0,0.000,0.000,0.000,1.0
321,12,4,-0.913,-0.041,0.913,1.4
322,12,0,0.000,0.000,0.000,1.0
323,12,0,0.000,0.000,0.000,1.1
324,12,0,0.000,0.000,0.000,0.9
325,12,0,0.000,0.000,0.000,1.1
326,12,0,0.000,0.000,0.000,1.0
327,12,0,0.000,0.000,0.000,1.3
328,12,0,0.000,0.000,0.000,1.1
329,12,0,0.000,0.000,0.000,1.0
330,12,0,0.000,0.000,0.000,0.8
331,12,0,0.000,0.000,0.000,0.9
332,12,5,-0.855,-0.049,0.856,1.1
333,12,0,0.000,0.000,0.000,0.9
334,11,0,0.000,0.000,0.000,1.2
335,11,0,0.000,0.000,0.000,1.0
336,11,0,0.000,0.000,0.000,1.9
337,11,0,0.000,0.000,0.000,1.0
338,11,0,0.000,0.000,0.000,0.9
339,11,0,0.000,0.000,0.000,1.3
340,11,0,0.000,0.000,0.000,1.0
341,11,0,0.000,0.000,0.000,0.9
342,11,5,-0.778,-0.441,0.895,1.3
343,11,0,0.000,0.000,0.000,0.9
344,11,0,0.000,0.000,0.000,1.0
345,11,0,0.000,0.000,0.000,1.0
346,11,0,0.000,0.000,0.000,1.0
347,11,0,0.000,0.000,0.000,1.1
348,11,0,0.000,0.000,0.000,0.9
349,11,0,0.000,0.000,0.000,1.0
350,11,0,0.000,0.000,0.000,0.9
351,11,0,0.000,0.000,0.000,1.2
352,11,1,-0.829,0.023,0.830,1.1
353,11,0,0.000,0.000,0.000,1.1
354,11,0,0.000,0.000,0.000,0.9
355,11,0,0.000,0.000,0.000,0.8
356,11,0,0.000,0.000,0.000,1.0
357,11,0,0.000,0.000,0.000,1.4
358,11,0,0.000,0.000,0.000,0.9
359,11,0,0.000,0.000,0.000,1.1
360,12,0,0.000,0.000,0.000,103.3
361,12,0,0.000,0.000,0.000,1.0
362,12,0,0.000,0.000,0.000,1.2
363,12,0,0.000,0.000,0.000,1.0
364,12,0,0.000,0.000,0.000,0.9
365,12,0,0.000,0.000,0.000,0.9
366,12,0,0.000,0.000,0.000,0.8
367,12,0,0.000,0.000,0.000,0.8
368,12,0,0.000,0.000,0.000,1.1
369,12,0,0.000,0.000,0.000,1.0
370,12,0,0.000,0.000,0.000,1.0
371,12,0,0.000,0.000,0.000,1.1
372,12,0,0.000,0.000,0.000,1.0
373,12,0,0.000,0.000,0.000,1.0
374,12,6,-0.810,-0.537,0.972,1.1
375,12,0,0.000,0.000,0.000,0.9
376,12,0,0.000,0.000,0.000,0.8
377,12,0,0.000,0.000,0.000,0.8
378,12,0,0.000,0.000,0.000,0.7
379,12,0,0.000,0.000,0.000,0.9
380,12,0,0.000,0.000,0.000,1.1
381,12,0,0.000,0.000,0.000,1.1
382,12,0,0.000,0.000,0.000,0.9
383,12,0,0.000,0.000,0.000,0.9
384,12,0,0.000,0.000,0.000,0.9
385,12,0,0.000,0.000,0.000,0.8
386,12,0,0.000,0.000,0.000,0.8
387,12,0,0.000,0.000,0.000,0.8
388,12,0,0.000,0.000,0.000,0.9
389,12,0,0.000,0.000,0.000,1.1
390,12,0,0.000,0.000,0.000,0.9
391,12,0,0.000,0.000,0.000,1.0
392,12,0,0.000,0.000,0.000,0.9
393,12,0,0.000,0.000,0.000,1.0
394,12,0,0.000,0.000,0.000,1.1
395,12,0,0.000,0.000,0.000,1.0
396,12,0,0.000,0.000,0.000,0.9
397,12,0,0.000,0.000,0.000,0.9
398,12,0,0.000,0.000,0.000,0.8
399,12,0,0.000,0.000,0.000,0.9
400,12,0,0.000,0.000,0.000,1.3
401,12,0,0.000,0.000,0.000,1.0
402,12,0,0.000,0.000,0.000,1.2
403,12,0,0.000,0.000,0.000,1.1
404,12,0,0.000,0.000,0.000,1.2
405,12,0,0.000,0.000,0.000,0.9
406,12,0,0.000,0.000,0.000,1.3
407,12,0,0.000,0.000,0.000,1.0
408,12,0,0.000,0.000,0.000,0.8
409,12,0,0.000,0.000,0.000,0.9
410,12,0,0.000,0.000,0.000,0.8
411,12,0,0.000,0.000,0.000,0.7
412,12,0,0.000,0.000,0.000,0.9
413,12,0,0.000,0.000,0.000,0.9
414,12,0,0.000,0.000,0.000,1.0
415,12,0,0.000,0.000,0.000,1.3
416,12,0,0.000,0.000,0.000,0.9
417,12,0,0.000,0.000,0.000,0.8
418,12,0,0.000,0.000,0.000,0.9
419,12,0,0.000,0.000,0.000,1.1
420,12,0,0.000,0.000,0.000,106.0
421,12,0,0.000,0.000,0.000,1.1
422,12,0,0.000,0.000,0.000,0.8
423,12,0,0.000,0.000,0.000,1.0
424,12,0,0.000,0.000,0.000,0.9
425,12,0,0.000,0.000,0.000,0.9
426,12,0,0.000,0.000,0.000,0.8
427,12,0,0.000,0.000,0.000,0.9
428,12,1,-0.808,0.040,0.809,1.1
429,12,0,0.000,0.000,0.000,1.0
430,12,0,0.000,0.000,0.000,0.9
431,12,0,0.000,0.000,0.000,1.1
432,12,0,0.000,0.000,0.000,1.0
433,12,0,0.000,0.000,0.000,1.0
434,12,0,0.000,0.000,0.000,1.1
435,12,1,-0.107,-0.955,0.961,1.2
436,12,0,0.000,0.000,0.000,1.0
437,12,0,0.000,0.000,0.000,1.0
438,12,0,0.000,0.000,0.000,1.0
439,12,2,-0.843,-0.038,0.843,1.1
440,12,0,0.000,0.000,0.000,0.8
441,12,1,-0.133,-0.902,0.912,0.8
442,12,0,0.000,0.000,0.000,1.0
443,12,0,0.000,0.000,0.000,0.8
444,12,0,0.000,0.000,0.000,1.4
445,12,0,0.000,0.000,0.000,0.9
446,12,0,0.000,0.000,0.000,1.1
447,12,0,0.000,0.000,0.000,1.1
448,12,0,0.000,0.000,0.000,0.8
449,12,0,0.000,0.000,0.000,0.9
450,12,6,-0.814,-0.290,0.865,1.3
451,12,0,0.000,0.000,0.000,0.9
452,12,0,0.000,0.000,0.000,0.9
453,12,0,0.000,0.000,0.000,1.1
454,12,0,0.000,0.000,0.000,1.0
455,12,0,0.000,0.000,0.000,1.1
456,12,0,0.000,0.000,0.000,0.9
457,12,0,0.000,0.000,0.000,0.9
458,12,0,0.000,0.000,0.000,0.9
459,12,0,0.000,0.000,0.000,0.8
460,12,0,0.000,0.000,0.000,0.9
461,12,0,0.000,0.000,0.000,1.5
462,12,0,0.000,0.000,0.000,1.0
463,12,0,0.000,0.000,0.000,1.0
464,12,0,0.000,0.000,0.000,1.3
465,12,0,0.000,0.000,0.000,0.8
466,12,0,0.000,0.000,0.000,1.6
467,12,0,0.000,0.000,0.000,1.0
468,12,0,0.000,0.000,0.000,1.0
469,12,0,0.000,0.000,0.000,0.9
470,12,0,0.000,0.000,0.000,0.8
471,12,0,0.000,0.000,0.000,0.8
472,12,3,-0.967,-0.025,0.968,1.1
473,12,0,0.000,0.000,0.000,0.9
474,12,0,0.000,0.000,0.000,1.0
475,12,0,0.000,0.000,0.000,1.0
476,12,0,0.000,0.000,0.000,1.3
477,12,0,0.000,0.000,0.000,1.0
478,12,0,0.000,0.000,0.000,0.9
479,12,0,0.000,0.000,0.000,0.9
480,14,0,0.000,0.000,0.000,108.0
481,14,0,0.000,0.000,0.000,0.8
482,14,0,0.000,0.000,0.000,1.4
483,14,6,-0.766,-0.548,0.942,1.4
484,14,0,0.000,0.000,0.000,0.8
485,14,0,0.000,0.000,0.000,0.9
486,14,0,0.000,0.000,0.000,0.9
487,14,0,0.000,0.000,0.000,0.9
488,14,0,0.000,0.000,0.000,1.0
489,14,0,0.000,0.000,0.000,1.1
490,14,0,0.000,0.000,0.000,1.4
491,14,0,0.000,0.000,0.000,1.2
492,14,0,0.000,0.000,0.000,1.1
493,14,1,-0.924,0.116,0.931,0.9
494,14,0,0.000,0.000,0.000,0.9
495,14,0,0.000,0.000,0.000,0.7
496,14,0,0.000,0.000,0.000,0.8
497,14,0,0.000,0.000,0.000,0.8
498,14,0,0.000,0.000,0.000,0.9
499,14,0,0.000,0.000,0.000,0.9
500,14,0,0.000,0.000,0.000,1.1
501,14,0,0.000,0.000,0.000,0.9
502,14,0,0.000,0.000,0.000,1.1
503,14,0,0.000,0.000,0.000,1.1
504,14,6,-0.775,-0.563,0.959,1.2
505,14,0,0.000,0.000,0.000,0.9
506,14,0,0.000,0.000,0.000,1.2
507,14,0,0.000,0.000,0.000,1.0
508,13,0,0.000,0.000,0.000,0.9
509,13,0,0.000,0.000,0.000,0.9
510,13,0,0.000,0.000,0.000,0.9
511,13,0,0.000,0.000,0.000,0.9
512,13,0,0.000,0.000,0.000,0.9
513,13,0,0.000,0.000,0.000,1.1
514,13,0,0.000,0.000,0.000,1.3
515,13,1,-0.820,0.160,0.835,0.9
516,13,0,0.000,0.000,0.000,0.9
517,13,0,0.000,0.000,0.000,0.9
518,13,0,0.000,0.000,0.000,0.9
519,13,0,0.000,0.000,0.000,0.9
520,13,0,0.000,0.000,0.000,1.0
521,13,0,0.000,0.000,0.000,1.0
522,13,0,0.000,0.000,0.000,1.6
523,13,0,0.000,0.000,0.000,1.1
524,13,0,0.000,0.000,0.000,1.3
525,13,0,0.000,0.000,0.000,1.1
526,13,5,-0.983,-0.515,1.110,1.2
527,13,0,0.000,0.000,0.000,0.9
528,13,0,0.000,0.000,0.000,0.9
529,13,0,0.000,0.000,0.000,0.8
530,13,0,0.000,0.000,0.000,1.2
531,13,0,0.000,0.000,0.000,0.9
532,13,0,0.000,0.000,0.000,1.4
533,13,0,0.000,0.000,0.000,1.0
534,13,0,0.000,0.000,0.000,1.1
535,13,0,0.000,0.000,0.000,0.9
536,13,1,-0.966,-0.216,0.989,0.8
537,13,0,0.000,0.000,0.000,0.8
538,13,0,0.000,0.000,0.000,0.9
539,13,0,0.000,0.000,0.000,1.2
540,15,0,0.000,0.000,0.000,106.7
541,15,0,0.000,0.000,0.000,1.2
542,15,0,0.000,0.000,0.000,1.1
543,15,0,0.000,0.000,0.000,1.0
544,15,0,0.000,0.000,0.000,1.0
545,15,0,0.000,0.000,0.000,1.1
546,15,0,0.000,0.000,0.000,1.4
547,15,4,-0.811,-0.456,0.930,1.4
548,15,0,0.000,0.000,0.000,1.0
549,15,0,0.000,0.000,0.000,0.9
550,15,0,0.000,0.000,0.000,1.1
551,15,0,0.000,0.000,0.000,0.9
552,15,0,0.000,0.000,0.000,1.0
553,15,0,0.000,0.000,0.000,1.5
554,15,0,0.000,0.000,0.000,1.0
555,15,1,-0.770,0.656,1.011,1.1
556,15,0,0.000,0.000,0.000,1.1
557,15,0,0.000,0.000,0.000,0.9
558,15,0,0.000,0.000,0.000,1.1
559,15,4,-0.802,-0.490,0.940,1.3
560,15,0,0.000,0.000,0.000,0.8
561,15,0,0.000,0.000,0.000,1.0
562,15,0,0.000,0.000,0.000,0.9
563,15,0,0.000,0.000,0.000,1.1
564,15,0,0.000,0.000,0.000,0.9
565,15,0,0.000,0.000,0.000,1.3
566,15,0,0.000,0.000,0.000,1.1
567,15,0,0.000,0.000,0.000,1.1
568,15,0,0.000,0.000,0.000,1.1
569,15,2,-0.867,-0.028,0.868,1.1
570,15,0,0.000,0.000,0.000,1.0
571,15,0,0.000,0.000,0.000,1.1
572,15,0,0.000,0.000,0.000,1.0
573,15,0,0.000,0.000,0.000,1.0
574,15,0,0.000,0.000,0.000,1.1
575,15,0,0.000,0.000,0.000,1.0
576,15,0,0.000,0.000,0.000,1.0
577,15,0,0.000,0.000,0.000,1.3
578,15,0,0.000,0.000,0.000,0.9
579,15,0,0.000,0.000,0.000,1.0
580,15,6,-0.788,-0.497,0.931,1.2
581,15,0,0.000,0.000,0.000,1.2
582,15,0,0.000,0.000,0.000,1.1
583,15,0,0.000,0.000,0.000,1.2
584,15,0,0.000,0.000,0.000,1.3
585,15,0,0.000,0.000,0.000,1.0
586,15,0,0.000,0.000,0.000,1.0
587,15,0,0.000,0.000,0.000,1.1
588,15,0,0.000,0.000,0.000,1.3
589,15,0,0.000,0.000,0.000,1.3
590,15,0,0.000,0.000,0.000,1.1
591,15,3,-0.949,-0.012,0.949,1.3
592,15,0,0.000,0.000,0.000,1.1
593,15,0,0.000,0.000,0.000,1.2
594,15,0,0.000,0.000,0.000,1.2
595,15,0,0.000,0.000,0.000,1.2
596,15,0,0.000,0.000,0.000,1.0
597,15,0,0.000,0.000,0.000,1.5
598,15,0,0.000,0.000,0.000,1.1
599,15,0,0.000,0.000,0.000,1.3
600,15,0,0.000,0.000,0.000,139.6
601,15,0,0.000,0.000,0.000,1.8
602,15,0,0.000,0.000,0.000,1.5
603,15,0,0.000,0.000,0.000,1.3
604,15,0,0.000,0.000,0.000,1.3
605,15,0,0.000,0.000,0.000,1.1
606,15,0,0.000,0.000,0.000,1.4
607,15,0,0.000,0.000,0.000,1.1
608,15,0,0.000,0.000,0.000,1.3
609,15,0,0.000,0.000,0.000,1.1
610,15,0,0.000,0.000,0.000,1.0
611,15,0,0.000,0.000,0.000,1.0
612,15,0,0.000,0.000,0.000,1.6
613,15,0,0.000,0.000,0.000,1.1
614,15,0,0.000,0.000,0.000,1.0
615,15,0,0.000,0.000,0.000,1.1
616,15,0,0.000,0.000,0.000,1.0
617,15,0,0.000,0.000,0.000,1.0
618,15,0,0.000,0.000,0.000,1.1
619,15,0,0.000,0.000,0.000,0.9
620,15,5,-0.757,-0.434,0.873,1.3
621,15,0,0.000,0.000,0.000,1.0
622,15,0,0.000,0.000,0.000,1.0
623,15,0,0.000,0.000,0.000,1.0
624,15,0,0.000,0.000,0.000,1.5
