frame_idx,n_tracked,n_moving,consensus_dx,consensus_dy,consensus_dist,latency_ms
52,2,0,0.000,0.000,0.000,0.8
53,2,0,0.000,0.000,0.000,0.9
54,2,0,0.000,0.000,0.000,0.7
55,2,0,0.000,0.000,0.000,0.7
56,2,0,0.000,0.000,0.000,0.7
57,2,0,0.000,0.000,0.000,0.7
58,2,0,0.000,0.000,0.000,0.8
59,2,0,0.000,0.000,0.000,1.0
60,2,0,0.000,0.000,0.000,1.5
61,2,0,0.000,0.000,0.000,1.1
62,2,0,0.000,0.000,0.000,1.0
63,2,0,0.000,0.000,0.000,0.6
64,2,0,0.000,0.000,0.000,0.9
65,2,0,0.000,0.000,0.000,0.7
66,2,0,0.000,0.000,0.000,0.7
67,2,0,0.000,0.000,0.000,0.7
68,2,0,0.000,0.000,0.000,0.8
69,2,0,0.000,0.000,0.000,0.7
70,2,0,0.000,0.000,0.000,1.0
71,2,0,0.000,0.000,0.000,1.0
72,2,0,0.000,0.000,0.000,1.3
73,2,0,0.000,0.000,0.000,1.0
74,2,0,0.000,0.000,0.000,1.4
75,2,0,0.000,0.000,0.000,0.9
76,2,0,0.000,0.000,0.000,0.9
77,2,0,0.000,0.000,0.000,0.9
78,2,0,0.000,0.000,0.000,0.8
79,2,0,0.000,0.000,0.000,0.9
80,2,0,0.000,0.000,0.000,0.6
81,2,0,0.000,0.000,0.000,0.8
82,2,0,0.000,0.000,0.000,0.7
83,2,0,0.000,0.000,0.000,0.7
84,2,0,0.000,0.000,0.000,0.8
85,2,0,0.000,0.000,0.000,1.1
86,2,0,0.000,0.000,0.000,0.9
87,2,0,0.000,0.000,0.000,0.8
88,2,0,0.000,0.000,0.000,0.7
89,2,0,0.000,0.000,0.000,1.0
90,2,0,0.000,0.000,0.000,0.6
91,2,0,0.000,0.000,0.000,0.6
92,2,0,0.000,0.000,0.000,0.6
93,2,0,0.000,0.000,0.000,0.7
94,2,0,0.000,0.000,0.000,1.1
95,2,0,0.000,0.000,0.000,1.1
96,2,0,0.000,0.000,0.000,0.8
97,2,0,0.000,0.000,0.000,0.8
98,2,0,0.000,0.000,0.000,0.9
99,2,0,0.000,0.000,0.000,0.9
100,2,0,0.000,0.000,0.000,0.8
101,2,0,0.000,0.000,0.000,1.0
102,2,0,0.000,0.000,0.000,1.0
103,2,0,0.000,0.000,0.000,0.6
104,2,0,0.000,0.000,0.000,0.7
105,2,0,0.000,0.000,0.000,0.6
106,2,0,0.000,0.000,0.000,0.7
107,2,0,0.000,0.000,0.000,0.8
108,2,0,0.000,0.000,0.000,0.8
109,2,0,0.000,0.000,0.000,0.7
110,2,0,0.000,0.000,0.000,1.3
111,2,0,0.000,0.000,0.000,0.9
112,2,0,0.000,0.000,0.000,0.8
113,2,0,0.000,0.000,0.000,0.6
114,2,0,0.000,0.000,0.000,0.7
115,2,0,0.000,0.000,0.000,0.8
116,2,0,0.000,0.000,0.000,0.6
117,2,0,0.000,0.000,0.000,0.7
118,2,0,0.000,0.000,0.000,0.9
119,2,0,0.000,0.000,0.000,0.8
120,2,0,0.000,0.000,0.000,0.8
121,2,0,0.000,0.000,0.000,0.9
122,2,0,0.000,0.000,0.000,0.9
123,2,0,0.000,0.000,0.000,0.7
124,2,0,0.000,0.000,0.000,0.8
125,2,0,0.000,0.000,0.000,1.0
126,2,0,0.000,0.000,0.000,0.6
127,2,0,0.000,0.000,0.000,1.2
128,2,0,0.000,0.000,0.000,0.8
129,2,0,0.000,0.000,0.000,1.1
130,2,0,0.000,0.000,0.000,0.7
131,2,0,0.000,0.000,0.000,0.7
132,2,0,0.000,0.000,0.000,0.8
133,2,0,0.000,0.000,0.000,0.9
134,2,0,0.000,0.000,0.000,1.2
135,2,0,0.000,0.000,0.000,1.5
136,2,0,0.000,0.000,0.000,0.9
137,2,0,0.000,0.000,0.000,0.9
138,2,0,0.000,0.000,0.000,0.7
139,2,0,0.000,0.000,0.000,0.7
140,2,0,0.000,0.000,0.000,0.8
141,2,0,0.000,0.000,0.000,0.8
142,2,0,0.000,0.000,0.000,0.7
143,2,0,0.000,0.000,0.000,0.8
144,2,0,0.000,0.000,0.000,0.8
145,2,0,0.000,0.000,0.000,1.2
146,2,0,0.000,0.000,0.000,1.2
147,2,0,0.000,0.000,0.000,0.7
148,2,0,0.000,0.000,0.000,0.6
149,2,0,0.000,0.000,0.000,0.7
150,2,0,0.000,0.000,0.000,0.7
151,2,0,0.000,0.000,0.000,0.9
152,2,0,0.000,0.000,0.000,0.8
153,2,0,0.000,0.000,0.000,0.9
154,2,0,0.000,0.000,0.000,0.8
155,2,0,0.000,0.000,0.000,0.8
156,2,0,0.000,0.000,0.000,0.7
157,2,0,0.000,0.000,0.000,0.8
158,2,0,0.000,0.000,0.000,1.0
159,2,0,0.000,0.000,0.000,0.8
160,2,0,0.000,0.000,0.000,1.0
161,2,0,0.000,0.000,0.000,1.0
162,2,0,0.000,0.000,0.000,0.9
163,2,0,0.000,0.000,0.000,1.1
164,2,0,0.000,0.000,0.000,0.9
165,2,0,0.000,0.000,0.000,0.7
166,2,0,0.000,0.000,0.000,0.9
167,2,0,0.000,0.000,0.000,1.0
168,2,0,0.000,0.000,0.000,1.7
169,2,0,0.000,0.000,0.000,1.1
170,2,0,0.000,0.000,0.000,0.7
171,2,0,0.000,0.000,0.000,0.7
172,2,0,0.000,0.000,0.000,0.7
173,2,0,0.000,0.000,0.000,0.8
174,2,0,0.000,0.000,0.000,0.7
175,2,0,0.000,0.000,0.000,0.9
176,2,0,0.000,0.000,0.000,0.8
177,2,0,0.000,0.000,0.000,0.9
178,2,0,0.000,0.000,0.000,0.9
179,2,0,0.000,0.000,0.000,0.8
180,2,0,0.000,0.000,0.000,1.8
181,2,0,0.000,0.000,0.000,0.7
182,2,0,0.000,0.000,0.000,0.7
183,2,0,0.000,0.000,0.000,1.1
184,2,0,0.000,0.000,0.000,1.0
185,2,0,0.000,0.000,0.000,0.8
186,2,0,0.000,0.000,0.000,0.9
187,2,0,0.000,0.000,0.000,1.1
188,2,0,0.000,0.000,0.000,0.8
189,2,0,0.000,0.000,0.000,0.8
190,2,0,0.000,0.000,0.000,0.7
191,2,0,0.000,0.000,0.000,0.9
192,2,0,0.000,0.000,0.000,0.9
193,2,0,0.000,0.000,0.000,0.7
194,2,0,0.000,0.000,0.000,0.7
195,2,0,0.000,0.000,0.000,0.7
196,2,0,0.000,0.000,0.000,0.9
197,2,0,0.000,0.000,0.000,0.9
198,2,0,0.000,0.000,0.000,0.8
199,2,0,0.000,0.000,0.000,1.3
200,2,0,0.000,0.000,0.000,0.8
201,2,0,0.000,0.000,0.000,0.8
202,2,0,0.000,0.000,0.000,0.9
203,2,0,0.000,0.000,0.000,0.9
204,2,0,0.000,0.000,0.000,0.7
205,2,0,0.000,0.000,0.000,0.7
206,2,0,0.000,0.000,0.000,0.6
207,2,0,0.000,0.000,0.000,0.8
208,2,0,0.000,0.000,0.000,0.9
209,2,0,0.000,0.000,0.000,0.8
210,2,0,0.000,0.000,0.000,0.7
211,2,0,0.000,0.000,0.000,0.9
212,2,0,0.000,0.000,0.000,0.7
213,2,0,0.000,0.000,0.000,0.8
214,2,0,0.000,0.000,0.000,0.7
215,2,0,0.000,0.000,0.000,0.7
216,2,0,0.000,0.000,0.000,0.7
217,2,0,0.000,0.000,0.000,1.1
218,2,0,0.000,0.000,0.000,0.9
219,2,0,0.000,0.000,0.000,0.9
220,2,0,0.000,0.000,0.000,1.3
221,2,0,0.000,0.000,0.000,0.9
222,2,0,0.000,0.000,0.000,0.8
223,2,0,0.000,0.000,0.000,0.9
224,2,0,0.000,0.000,0.000,1.3
225,2,0,0.000,0.000,0.000,1.1
226,2,0,0.000,0.000,0.000,0.8
227,2,0,0.000,0.000,0.000,0.8
228,2,0,0.000,0.000,0.000,0.6
229,2,0,0.000,0.000,0.000,0.9
230,2,0,0.000,0.000,0.000,0.7
231,2,0,0.000,0.000,0.000,0.9
232,2,0,0.000,0.000,0.000,1.1
233,2,0,0.000,0.000,0.000,1.1
234,2,0,0.000,0.000,0.000,1.1
235,2,0,0.000,0.000,0.000,0.9
236,2,0,0.000,0.000,0.000,0.8
237,2,0,0.000,0.000,0.000,1.1
238,2,0,0.000,0.000,0.000,0.8
239,2,0,0.000,0.000,0.000,0.8
240,2,0,0.000,0.000,0.000,0.8
241,2,0,0.000,0.000,0.000,1.1
242,2,0,0.000,0.000,0.000,0.8
243,2,0,0.000,0.000,0.000,0.8
244,2,0,0.000,0.000,0.000,0.7
245,2,0,0.000,0.000,0.000,0.7
246,2,0,0.000,0.000,0.000,1.1
247,2,0,0.000,0.000,0.000,0.7
248,2,0,0.000,0.000,0.000,0.8
249,2,0,0.000,0.000,0.000,0.6
250,2,0,0.000,0.000,0.000,0.6
251,2,0,0.000,0.000,0.000,0.7
252,2,0,0.000,0.000,0.000,0.8
253,2,0,0.000,0.000,0.000,1.0
254,2,0,0.000,0.000,0.000,0.8
255,2,0,0.000,0.000,0.000,0.8
256,2,0,0.000,0.000,0.000,0.8
257,2,0,0.000,0.000,0.000,0.9
258,2,0,0.000,0.000,0.000,0.7
259,2,0,0.000,0.000,0.000,0.9
260,2,0,0.000,0.000,0.000,0.8
261,2,0,0.000,0.000,0.000,0.8
262,2,0,0.000,0.000,0.000,0.7
263,2,0,0.000,0.000,0.000,0.7
264,2,0,0.000,0.000,0.000,1.0
265,2,0,0.000,0.000,0.000,1.1
266,2,0,0.000,0.000,0.000,1.1
267,2,0,0.000,0.000,0.000,1.3
268,2,0,0.000,0.000,0.000,0.9
269,2,0,0.000,0.000,0.000,1.2
270,2,0,0.000,0.000,0.000,0.8
271,2,0,0.000,0.000,0.000,0.7
272,2,0,0.000,0.000,0.000,0.7
273,2,0,0.000,0.000,0.000,0.7
274,2,0,0.000,0.000,0.000,1.3
275,2,0,0.000,0.000,0.000,0.8
276,2,0,0.000,0.000,0.000,0.8
277,2,0,0.000,0.000,0.000,1.1
278,2,0,0.000,0.000,0.000,1.0
279,2,0,0.000,0.000,0.000,0.7
280,2,0,0.000,0.000,0.000,0.7
281,2,0,0.000,0.000,0.000,0.9
282,2,0,0.000,0.000,0.000,1.1
283,2,0,0.000,0.000,0.000,0.8
284,2,0,0.000,0.000,0.000,0.8
285,2,0,0.000,0.000,0.000,0.7
286,2,0,0.000,0.000,0.000,0.7
287,2,0,0.000,0.000,0.000,0.7
288,2,0,0.000,0.000,0.000,0.8
289,2,0,0.000,0.000,0.000,1.2
290,2,0,0.000,0.000,0.000,0.9
291,2,0,0.000,0.000,0.000,0.7
292,2,0,0.000,0.000,0.000,0.7
293,2,0,0.000,0.000,0.000,0.7
294,2,0,0.000,0.000,0.000,0.7
295,2,0,0.000,0.000,0.000,0.8
296,2,0,0.000,0.000,0.000,1.3
297,2,0,0.000,0.000,0.000,1.2
298,2,0,0.000,0.000,0.000,0.9
299,2,0,0.000,0.000,0.000,0.7
300,2,0,0.000,0.000,0.000,0.8
301,2,0,0.000,0.000,0.000,0.7
302,2,0,0.000,0.000,0.000,0.7
303,2,0,0.000,0.000,0.000,0.8
304,2,0,0.000,0.000,0.000,0.8
305,2,0,0.000,0.000,0.000,0.7
306,2,0,0.000,0.000,0.000,0.8
307,2,0,0.000,0.000,0.000,0.8
308,2,0,0.000,0.000,0.000,0.8
309,2,0,0.000,0.000,0.000,0.8
310,2,0,0.000,0.000,0.000,1.0
311,2,0,0.000,0.000,0.000,0.8
312,2,0,0.000,0.000,0.000,0.7
313,2,0,0.000,0.000,0.000,0.8
314,2,0,0.000,0.000,0.000,0.7
315,2,0,0.000,0.000,0.000,0.7
316,2,0,0.000,0.000,0.000,0.8
317,2,0,0.000,0.000,0.000,0.7
318,2,0,0.000,0.000,0.000,0.8
319,2,0,0.000,0.000,0.000,1.0
320,2,0,0.000,0.000,0.000,0.7
321,2,0,0.000,0.000,0.000,0.8
322,2,0,0.000,0.000,0.000,0.8
323,2,0,0.000,0.000,0.000,0.9
324,2,0,0.000,0.000,0.000,0.7
325,2,0,0.000,0.000,0.000,0.8
326,2,0,0.000,0.000,0.000,0.7
327,2,0,0.000,0.000,0.000,0.7
328,2,0,0.000,0.000,0.000,0.8
329,2,0,0.000,0.000,0.000,0.7
330,2,0,0.000,0.000,0.000,0.8
331,2,0,0.000,0.000,0.000,0.7
332,2,0,0.000,0.000,0.000,0.8
333,2,0,0.000,0.000,0.000,0.7
334,2,0,0.000,0.000,0.000,0.7
335,2,0,0.000,0.000,0.000,0.7
336,2,0,0.000,0.000,0.000,0.7
337,2,0,0.000,0.000,0.000,0.9
338,2,0,0.000,0.000,0.000,0.9
339,2,0,0.000,0.000,0.000,0.7
340,2,0,0.000,0.000,0.000,0.8
341,2,0,0.000,0.000,0.000,0.9
342,2,0,0.000,0.000,0.000,0.9
343,2,0,0.000,0.000,0.000,0.6
344,2,0,0.000,0.000,0.000,0.6
345,2,0,0.000,0.000,0.000,0.8
346,2,0,0.000,0.000,0.000,0.8
